    0.10000E-03    0.55479E+03
    0.10202E-03    0.56557E+03
    0.10408E-03    0.57656E+03
    0.10618E-03    0.58777E+03
    0.10833E-03    0.59919E+03
    0.11052E-03    0.61083E+03
    0.11275E-03    0.62270E+03
    0.11503E-03    0.63480E+03
    0.11735E-03    0.64714E+03
    0.11972E-03    0.65971E+03
    0.12214E-03    0.67253E+03
    0.12461E-03    0.68560E+03
    0.12712E-03    0.69892E+03
    0.12969E-03    0.71249E+03
    0.13231E-03    0.72634E+03
    0.13499E-03    0.74044E+03
    0.13771E-03    0.75483E+03
    0.14049E-03    0.76949E+03
    0.14333E-03    0.78444E+03
    0.14623E-03    0.79967E+03
    0.14918E-03    0.81520E+03
    0.15220E-03    0.83103E+03
    0.15527E-03    0.84717E+03
    0.15841E-03    0.86362E+03
    0.16161E-03    0.88039E+03
    0.16487E-03    0.89748E+03
    0.16820E-03    0.91490E+03
    0.17160E-03    0.93266E+03
    0.17507E-03    0.95077E+03
    0.17860E-03    0.96922E+03
    0.18221E-03    0.98803E+03
    0.18589E-03    0.10072E+04
    0.18965E-03    0.10267E+04
    0.19348E-03    0.10467E+04
    0.19739E-03    0.10670E+04
    0.20138E-03    0.10877E+04
    0.20544E-03    0.11088E+04
    0.20959E-03    0.11303E+04
    0.21383E-03    0.11522E+04
    0.21815E-03    0.11745E+04
    0.22255E-03    0.11973E+04
    0.22705E-03    0.12205E+04
    0.23164E-03    0.12442E+04
    0.23632E-03    0.12683E+04
    0.24109E-03    0.12929E+04
    0.24596E-03    0.13179E+04
    0.25093E-03    0.13434E+04
    0.25600E-03    0.13695E+04
    0.26117E-03    0.13960E+04
    0.26645E-03    0.14230E+04
    0.27183E-03    0.14506E+04
    0.27732E-03    0.14787E+04
    0.28292E-03    0.15073E+04
    0.28864E-03    0.15365E+04
    0.29447E-03    0.15662E+04
    0.30042E-03    0.15965E+04
    0.30649E-03    0.16274E+04
    0.31268E-03    0.16588E+04
    0.31899E-03    0.16909E+04
    0.32544E-03    0.17236E+04
    0.33201E-03    0.17569E+04
    0.33872E-03    0.17908E+04
    0.34556E-03    0.18254E+04
    0.35254E-03    0.18607E+04
    0.35966E-03    0.18966E+04
    0.36693E-03    0.19332E+04
    0.37434E-03    0.19705E+04
    0.38190E-03    0.20085E+04
    0.38962E-03    0.20472E+04
    0.39749E-03    0.20866E+04
    0.40552E-03    0.21268E+04
    0.41371E-03    0.21678E+04
    0.42207E-03    0.22095E+04
    0.43060E-03    0.22520E+04
    0.43929E-03    0.22954E+04
    0.44817E-03    0.23395E+04
    0.45722E-03    0.23845E+04
    0.46646E-03    0.24303E+04
    0.47588E-03    0.24770E+04
    0.48550E-03    0.25245E+04
    0.49530E-03    0.25730E+04
    0.50531E-03    0.26223E+04
    0.51552E-03    0.26726E+04
    0.52593E-03    0.27238E+04
    0.53656E-03    0.27760E+04
    0.54739E-03    0.28291E+04
    0.55845E-03    0.28833E+04
    0.56973E-03    0.29384E+04
    0.58124E-03    0.29945E+04
    0.59299E-03    0.30517E+04
    0.60496E-03    0.31100E+04
    0.61719E-03    0.31693E+04
    0.62965E-03    0.32297E+04
    0.64237E-03    0.32912E+04
    0.65535E-03    0.33538E+04
    0.66859E-03    0.34176E+04
    0.68210E-03    0.34826E+04
    0.69588E-03    0.35487E+04
    0.70993E-03    0.36160E+04
    0.72427E-03    0.36846E+04
    0.73891E-03    0.37544E+04
    0.75383E-03    0.38254E+04
    0.76906E-03    0.38978E+04
    0.78460E-03    0.39714E+04
    0.80045E-03    0.40464E+04
    0.81662E-03    0.41227E+04
    0.83311E-03    0.42004E+04
    0.84994E-03    0.42794E+04
    0.86711E-03    0.43599E+04
    0.88463E-03    0.44418E+04
    0.90250E-03    0.45252E+04
    0.92073E-03    0.46100E+04
    0.93933E-03    0.46963E+04
    0.95831E-03    0.47841E+04
    0.97767E-03    0.48735E+04
    0.99742E-03    0.49644E+04
    0.10176E-02    0.50569E+04
    0.10381E-02    0.51509E+04
    0.10591E-02    0.52466E+04
    0.10805E-02    0.53440E+04
    0.11023E-02    0.54430E+04
    0.11246E-02    0.55437E+04
    0.11473E-02    0.56461E+04
    0.11705E-02    0.57502E+04
    0.11941E-02    0.58560E+04
    0.12182E-02    0.59637E+04
    0.12429E-02    0.60731E+04
    0.12680E-02    0.61843E+04
    0.12936E-02    0.62974E+04
    0.13197E-02    0.64123E+04
    0.13464E-02    0.65291E+04
    0.13736E-02    0.66478E+04
    0.14013E-02    0.67684E+04
    0.14296E-02    0.68910E+04
    0.14585E-02    0.70155E+04
    0.14880E-02    0.71420E+04
    0.15180E-02    0.72705E+04
    0.15487E-02    0.74010E+04
    0.15800E-02    0.75336E+04
    0.16119E-02    0.76682E+04
    0.16445E-02    0.78050E+04
    0.16777E-02    0.79438E+04
    0.17116E-02    0.80847E+04
    0.17462E-02    0.82278E+04
    0.17814E-02    0.83730E+04
    0.18174E-02    0.85204E+04
    0.18541E-02    0.86699E+04
    0.18916E-02    0.88216E+04
    0.19298E-02    0.89755E+04
    0.19688E-02    0.91316E+04
    0.20086E-02    0.92899E+04
    0.20491E-02    0.94504E+04
    0.20905E-02    0.96131E+04
    0.21328E-02    0.97780E+04
    0.21758E-02    0.99451E+04
    0.22198E-02    0.10114E+05
    0.22646E-02    0.10286E+05
    0.23104E-02    0.10460E+05
    0.23571E-02    0.10636E+05
    0.24047E-02    0.10814E+05
    0.24533E-02    0.10995E+05
    0.25028E-02    0.11178E+05
    0.25534E-02    0.11362E+05
    0.26050E-02    0.11550E+05
