  0.308795E-01  0.000000E+00  0.779158E+07 -0.264878E+03 -0.246356E+03  0.000000E+00  0.782991E+07  0.184784E+07  0.783754E+07
  0.335630E-01  0.000000E+00  0.718070E+07 -0.219201E+03 -0.222225E+03  0.000000E+00  0.721933E+07  0.170390E+07  0.722701E+07
  0.364798E-01  0.000000E+00  0.660658E+07 -0.521299E+02 -0.185228E+03  0.000000E+00  0.664439E+07  0.156831E+07  0.665191E+07
  0.396500E-01  0.000000E+00  0.607537E+07 -0.647841E+02 -0.134910E+03  0.000000E+00  0.611110E+07  0.144248E+07  0.611820E+07
  0.430958E-01  0.000000E+00  0.559952E+07 -0.563890E+02 -0.101188E+03  0.000000E+00  0.563189E+07  0.132934E+07  0.563833E+07
  0.468410E-01  0.000000E+00  0.518319E+07 -0.445734E+02 -0.845380E+02  0.000000E+00  0.521111E+07  0.122992E+07  0.521666E+07
  0.509116E-01  0.000000E+00  0.482287E+07 -0.284193E+02 -0.593588E+02  0.000000E+00  0.484565E+07  0.114352E+07  0.485018E+07
  0.553361E-01  0.000000E+00  0.450553E+07 -0.276934E+02 -0.543681E+02  0.000000E+00  0.452313E+07  0.106723E+07  0.452663E+07
  0.600309E-01  0.000000E+00  0.421664E+07 -0.908131E+01 -0.379052E+02  0.000000E+00  0.422993E+07  0.997904E+06  0.423257E+07
  0.647257E-01  0.000000E+00  0.394758E+07 -0.869042E+01 -0.343013E+02  0.000000E+00  0.395817E+07  0.933705E+06  0.396027E+07
  0.694206E-01  0.000000E+00  0.368128E+07 -0.145813E+02 -0.285031E+02  0.000000E+00  0.369079E+07  0.870616E+06  0.369268E+07
  0.741154E-01  0.000000E+00  0.341314E+07 -0.952685E+01 -0.210703E+02  0.000000E+00  0.342286E+07  0.807458E+06  0.342480E+07
  0.788102E-01  0.000000E+00  0.314808E+07 -0.208221E+01 -0.184942E+02  0.000000E+00  0.315878E+07  0.745240E+06  0.316091E+07
  0.835051E-01  0.000000E+00  0.289625E+07 -0.253827E+01 -0.141240E+02  0.000000E+00  0.290810E+07  0.686193E+06  0.291046E+07
  0.881999E-01  0.000000E+00  0.266867E+07 -0.101231E+02 -0.117010E+02  0.000000E+00  0.268134E+07  0.632768E+06  0.268386E+07
  0.928947E-01  0.000000E+00  0.247355E+07 -0.739594E+01 -0.103631E+02  0.000000E+00  0.248639E+07  0.586812E+06  0.248894E+07
  0.975896E-01  0.000000E+00  0.231419E+07 -0.211018E+01 -0.967982E+01  0.000000E+00  0.232642E+07  0.549070E+06  0.232886E+07
  0.102284E+00  0.000000E+00  0.218841E+07 -0.729224E+00 -0.697381E+01  0.000000E+00  0.219939E+07  0.519060E+06  0.220157E+07
  0.106979E+00  0.000000E+00  0.208955E+07 -0.280229E+01 -0.661672E+01  0.000000E+00  0.209886E+07  0.495282E+06  0.210072E+07
  0.111674E+00  0.000000E+00  0.200836E+07 -0.341363E+01 -0.548725E+01  0.000000E+00  0.201592E+07  0.475644E+06  0.201742E+07
  0.116369E+00  0.000000E+00  0.193526E+07 -0.221875E+01 -0.533309E+01  0.000000E+00  0.194128E+07  0.457974E+06  0.194248E+07
  0.121064E+00  0.000000E+00  0.186238E+07 -0.661817E+00 -0.427329E+01  0.000000E+00  0.186729E+07  0.440478E+06  0.186827E+07
  0.125759E+00  0.000000E+00  0.178489E+07 -0.267189E+01 -0.440618E+01  0.000000E+00  0.178920E+07  0.422038E+06  0.179006E+07
  0.130453E+00  0.000000E+00  0.170142E+07 -0.346347E+01 -0.380464E+01  0.000000E+00  0.170562E+07  0.402326E+06  0.170645E+07
  0.135148E+00  0.000000E+00  0.161369E+07 -0.255146E+01 -0.297546E+01  0.000000E+00  0.161813E+07  0.381710E+06  0.161901E+07
  0.139843E+00  0.000000E+00  0.152548E+07 -0.626377E+00 -0.251474E+01  0.000000E+00  0.153033E+07  0.361029E+06  0.153129E+07
  0.144538E+00  0.000000E+00  0.144132E+07 -0.159752E+00 -0.271766E+01  0.000000E+00  0.144655E+07  0.341296E+06  0.144759E+07
  0.149233E+00  0.000000E+00  0.136521E+07 -0.508017E+00 -0.211052E+01  0.000000E+00  0.137066E+07  0.323414E+06  0.137175E+07
  0.153928E+00  0.000000E+00  0.129972E+07 -0.545922E+00 -0.212009E+01  0.000000E+00  0.130512E+07  0.307960E+06  0.130620E+07
  0.158622E+00  0.000000E+00  0.124549E+07  0.274088E+00 -0.179600E+01  0.000000E+00  0.125057E+07  0.295084E+06  0.125159E+07
  0.163317E+00  0.000000E+00  0.120133E+07 -0.169098E+00 -0.148885E+01  0.000000E+00  0.120588E+07  0.284521E+06  0.120678E+07
  0.168012E+00  0.000000E+00  0.116469E+07 -0.818671E+00 -0.147541E+01  0.000000E+00  0.116858E+07  0.275697E+06  0.116936E+07
  0.172707E+00  0.000000E+00  0.113237E+07 -0.137005E+01 -0.115636E+01  0.000000E+00  0.113559E+07  0.267887E+06  0.113623E+07
  0.177402E+00  0.000000E+00  0.110126E+07 -0.115074E+01 -0.151973E+01  0.000000E+00  0.110391E+07  0.260392E+06  0.110444E+07
  0.182097E+00  0.000000E+00  0.106902E+07 -0.726227E+00 -0.977938E+00  0.000000E+00  0.107127E+07  0.252675E+06  0.107171E+07
  0.186791E+00  0.000000E+00  0.103440E+07 -0.456414E+00 -0.113517E+01  0.000000E+00  0.103642E+07  0.244450E+06  0.103682E+07
  0.191486E+00  0.000000E+00  0.997334E+06 -0.510369E+00 -0.939466E+00  0.000000E+00  0.999301E+06  0.235695E+06  0.999692E+06
  0.196181E+00  0.000000E+00  0.958737E+06 -0.208816E+00 -0.756961E+00  0.000000E+00  0.960768E+06  0.226613E+06  0.961172E+06
  0.200876E+00  0.000000E+00  0.920130E+06 -0.232318E-01 -0.793371E+00  0.000000E+00  0.922277E+06  0.217544E+06  0.922704E+06
  0.208910E+00  0.000000E+00  0.858705E+06  0.434524E-02 -0.659430E+00  0.000000E+00  0.860986E+06  0.203100E+06  0.861440E+06
  0.217265E+00  0.000000E+00  0.806108E+06  0.400422E-01 -0.618612E+00  0.000000E+00  0.808262E+06  0.190663E+06  0.808691E+06
  0.225955E+00  0.000000E+00  0.764157E+06 -0.800652E-01 -0.534587E+00  0.000000E+00  0.765890E+06  0.180653E+06  0.766234E+06
  0.234992E+00  0.000000E+00  0.728709E+06 -0.209019E+00 -0.521014E+00  0.000000E+00  0.729905E+06  0.172144E+06  0.730143E+06
  0.244390E+00  0.000000E+00  0.692956E+06 -0.229338E+00 -0.470689E+00  0.000000E+00  0.693751E+06  0.163601E+06  0.693909E+06
  0.254165E+00  0.000000E+00  0.652878E+06 -0.141312E+00 -0.364292E+00  0.000000E+00  0.653524E+06  0.154110E+06  0.653653E+06
  0.264330E+00  0.000000E+00  0.610304E+06 -0.387212E-01 -0.241751E+00  0.000000E+00  0.610955E+06  0.144074E+06  0.611084E+06
  0.274902E+00  0.000000E+00  0.570673E+06 -0.896920E-01 -0.270051E+00  0.000000E+00  0.571268E+06  0.134714E+06  0.571386E+06
  0.285896E+00  0.000000E+00  0.537443E+06 -0.205221E+00 -0.282304E+00  0.000000E+00  0.537807E+06  0.126815E+06  0.537879E+06
  0.297331E+00  0.000000E+00  0.508808E+06 -0.407391E-01 -0.214774E+00  0.000000E+00  0.508855E+06  0.119974E+06  0.508865E+06
  0.309222E+00  0.000000E+00  0.480270E+06 -0.355148E-01 -0.210021E+00  0.000000E+00  0.480085E+06  0.113180E+06  0.480048E+06
  0.321589E+00  0.000000E+00  0.450018E+06 -0.127696E+00 -0.126052E+00  0.000000E+00  0.449729E+06  0.106018E+06  0.449672E+06
  0.334451E+00  0.000000E+00  0.420508E+06 -0.485008E-01 -0.117251E+00  0.000000E+00  0.420137E+06  0.990375E+05  0.420063E+06
  0.347828E+00  0.000000E+00  0.394482E+06 -0.119365E-01 -0.122976E+00  0.000000E+00  0.393948E+06  0.928552E+05  0.393841E+06
  0.361739E+00  0.000000E+00  0.371200E+06 -0.395225E-01 -0.667756E-01  0.000000E+00  0.370461E+06  0.873081E+05  0.370313E+06
  0.376207E+00  0.000000E+00  0.348188E+06 -0.265567E-01 -0.108076E+00  0.000000E+00  0.347295E+06  0.818393E+05  0.347118E+06
  0.391253E+00  0.000000E+00  0.325195E+06 -0.259152E-01 -0.632973E-01  0.000000E+00  0.324200E+06  0.763893E+05  0.324002E+06
  0.406901E+00  0.000000E+00  0.303880E+06 -0.173099E-01 -0.722793E-01  0.000000E+00  0.302761E+06  0.713290E+05  0.302539E+06
  0.508158E+00  0.000000E+00  0.204784E+06 -0.118458E-01 -0.436360E-01  0.000000E+00  0.202968E+06  0.477682E+05  0.202607E+06
  0.634612E+00  0.000000E+00  0.132009E+06 -0.380181E-02 -0.683425E-02  0.000000E+00  0.129624E+06  0.304493E+05  0.129150E+06
  0.792535E+00  0.000000E+00  0.790759E+05 -0.930664E-03 -0.463696E-02  0.000000E+00  0.761988E+05  0.178303E+05  0.756265E+05
  0.989756E+00  0.000000E+00  0.405874E+05  0.423633E-04 -0.233069E-02  0.000000E+00  0.372752E+05  0.863298E+04  0.366164E+05
  0.123606E+01  0.000000E+00  0.125205E+05  0.339789E-03  0.783054E-04  0.000000E+00  0.881444E+04  0.190437E+04  0.807732E+04
  0.154365E+01  0.000000E+00 -0.808891E+04  0.371033E-03 -0.750519E-04  0.000000E+00 -0.121588E+05 -0.305751E+04 -0.129683E+05
  0.192778E+01  0.000000E+00 -0.233951E+05  0.313062E-03  0.108740E-03  0.000000E+00 -0.278060E+05 -0.676262E+04 -0.286834E+05
  0.240751E+01  0.000000E+00 -0.349367E+05  0.240839E-03  0.180008E-03  0.000000E+00 -0.396697E+05 -0.957480E+04 -0.406111E+05
