    2    0.11577E+04    0.49627E-01    0.31665E+01
    3    0.10775E+04    0.86049E-01    0.42311E+01
    4    0.10031E+04    0.10068E+00    0.45200E+01
    5    0.94756E+03    0.91186E-01    0.41817E+01
    6    0.90421E+03    0.69952E-01    0.34558E+01
    7    0.87361E+03    0.51591E-01    0.26114E+01
    8    0.85498E+03    0.43040E-01    0.18568E+01
    9    0.84003E+03    0.42583E-01    0.12902E+01
   10    0.83386E+03    0.45073E-01    0.92436E+00
   11    0.83137E+03    0.46343E-01    0.72296E+00
   12    0.83144E+03    0.48754E-01    0.65325E+00
   13    0.83470E+03    0.55244E-01    0.68534E+00
   14    0.84063E+03    0.64477E-01    0.78762E+00
   15    0.84840E+03    0.74049E-01    0.92805E+00
   16    0.85730E+03    0.82278E-01    0.10791E+01
   17    0.86712E+03    0.90368E-01    0.12312E+01
   18    0.87775E+03    0.10024E+00    0.13794E+01
   19    0.88908E+03    0.11383E+00    0.15187E+01
   20    0.90103E+03    0.13306E+00    0.16439E+01
   21    0.91349E+03    0.15921E+00    0.17511E+01
   22    0.92642E+03    0.19100E+00    0.18405E+01
   23    0.93982E+03    0.22654E+00    0.19135E+01
   24    0.95364E+03    0.26391E+00    0.19714E+01
   25    0.96786E+03    0.30119E+00    0.20153E+01
   26    0.98247E+03    0.33647E+00    0.20467E+01
   27    0.99742E+03    0.36785E+00    0.20667E+01
   28    0.10127E+04    0.39341E+00    0.20768E+01
   29    0.10283E+04    0.41123E+00    0.20781E+01
   30    0.10442E+04    0.41942E+00    0.20721E+01
   31    0.10603E+04    0.41676E+00    0.20596E+01
   32    0.10766E+04    0.40494E+00    0.20405E+01
   33    0.10932E+04    0.38634E+00    0.20145E+01
   34    0.11101E+04    0.36334E+00    0.19811E+01
   35    0.11271E+04    0.33834E+00    0.19399E+01
   36    0.11444E+04    0.31372E+00    0.18905E+01
   37    0.11618E+04    0.29188E+00    0.18324E+01
   38    0.11795E+04    0.27519E+00    0.17653E+01
   39    0.11973E+04    0.26605E+00    0.16887E+01
   40    0.12153E+04    0.26684E+00    0.16022E+01
   41    0.12335E+04    0.27932E+00    0.15055E+01
   42    0.12519E+04    0.30269E+00    0.13988E+01
   43    0.12704E+04    0.33554E+00    0.12824E+01
   44    0.12891E+04    0.37644E+00    0.11564E+01
   45    0.13080E+04    0.42397E+00    0.10214E+01
   46    0.13271E+04    0.47670E+00    0.87739E+00
   47    0.13464E+04    0.53320E+00    0.72482E+00
   48    0.13658E+04    0.59207E+00    0.56392E+00
   49    0.13855E+04    0.65187E+00    0.39498E+00
   50    0.14054E+04    0.71118E+00    0.21829E+00
   51    0.14255E+04    0.76860E+00    0.33947E-01
   52    0.14458E+04    0.82288E+00   -0.15870E+00
   53    0.14663E+04    0.87279E+00   -0.36047E+00
   54    0.14870E+04    0.91709E+00   -0.57220E+00
   55    0.15079E+04    0.95456E+00   -0.79472E+00
   56    0.15290E+04    0.98396E+00   -0.10289E+01
   57    0.15504E+04    0.10041E+01   -0.12754E+01
   58    0.15719E+04    0.10136E+01   -0.15353E+01
   59    0.15937E+04    0.10115E+01   -0.18093E+01
   60    0.16157E+04    0.99629E+00   -0.20982E+01
   61    0.16379E+04    0.96755E+00   -0.24027E+01
   62    0.16603E+04    0.92716E+00   -0.27225E+01
   63    0.16829E+04    0.87773E+00   -0.30575E+01
   64    0.17058E+04    0.82182E+00   -0.34072E+01
   65    0.17289E+04    0.76202E+00   -0.37713E+01
   66    0.17522E+04    0.70091E+00   -0.41495E+01
   67    0.17757E+04    0.64107E+00   -0.45413E+01
   68    0.17995E+04    0.58509E+00   -0.49466E+01
   69    0.18236E+04    0.53554E+00   -0.53648E+01
   70    0.18478E+04    0.49500E+00   -0.57957E+01
   71    0.18724E+04    0.46547E+00   -0.62389E+01
   72    0.18971E+04    0.44655E+00   -0.66941E+01
   73    0.19221E+04    0.43724E+00   -0.71610E+01
   74    0.19474E+04    0.43655E+00   -0.76391E+01
   75    0.19729E+04    0.44349E+00   -0.81282E+01
   76    0.19987E+04    0.45707E+00   -0.86279E+01
   77    0.20248E+04    0.47629E+00   -0.91378E+01
   78    0.20511E+04    0.50017E+00   -0.96577E+01
   79    0.20776E+04    0.52771E+00   -0.10187E+02
   80    0.21045E+04    0.55791E+00   -0.10726E+02
   81    0.21316E+04    0.58987E+00   -0.11273E+02
   82    0.21589E+04    0.62294E+00   -0.11829E+02
   83    0.21866E+04    0.65655E+00   -0.12392E+02
   84    0.22145E+04    0.69015E+00   -0.12962E+02
   85    0.22426E+04    0.72318E+00   -0.13539E+02
   86    0.22710E+04    0.75506E+00   -0.14121E+02
   87    0.22997E+04    0.78523E+00   -0.14708E+02
   88    0.23286E+04    0.81313E+00   -0.15300E+02
   89    0.23577E+04    0.83820E+00   -0.15895E+02
   90    0.23871E+04    0.85987E+00   -0.16493E+02
   91    0.24167E+04    0.87772E+00   -0.17094E+02
   92    0.24465E+04    0.89191E+00   -0.17697E+02
   93    0.24766E+04    0.90273E+00   -0.18301E+02
   94    0.25069E+04    0.91049E+00   -0.18908E+02
   95    0.25374E+04    0.91549E+00   -0.19515E+02
   96    0.25682E+04    0.91802E+00   -0.20124E+02
   97    0.25991E+04    0.91839E+00   -0.20733E+02
   98    0.26303E+04    0.91690E+00   -0.21343E+02
   99    0.26617E+04    0.91384E+00   -0.21953E+02
  100    0.26933E+04    0.90951E+00   -0.22563E+02
  101    0.27251E+04    0.90422E+00   -0.23172E+02
  102    0.27571E+04    0.89826E+00   -0.23781E+02
  103    0.27892E+04    0.89193E+00   -0.24389E+02
  104    0.28216E+04    0.88554E+00   -0.24995E+02
  105    0.28542E+04    0.87938E+00   -0.25600E+02
  106    0.28869E+04    0.87375E+00   -0.26203E+02
  107    0.29198E+04    0.86895E+00   -0.26804E+02
  108    0.29529E+04    0.86529E+00   -0.27403E+02
  109    0.29862E+04    0.86305E+00   -0.27999E+02
  110    0.30196E+04    0.86255E+00   -0.28592E+02
  111    0.30532E+04    0.86399E+00   -0.29181E+02
  112    0.30870E+04    0.86730E+00   -0.29767E+02
