  -18.416627390210007        37474212280824648.       3.37264311465065216E+017
  -18.412850395257131        37051989168198328.       3.33464332136735680E+017
  -18.409073400304258        36634523256484320.       3.29707182337666304E+017
  -18.405296405351386        36221760946151928.       3.25992360432544704E+017
  -18.401519410398514        35813649241578436.       3.22319394618560384E+017
  -18.397742415445638        35410135744244060.       3.18687811937154560E+017
  -18.393965420492766        35011168646005908.       3.15097146486720512E+017
  -18.390188425539893        34616696722443904.       3.11546937155497792E+017
  -18.386411430587017        34226669326285120.       3.08036728148115072E+017
  -18.382634435634145        33841036380902116.       3.04566068772966528E+017
  -18.378857440681273        33459748373881272.       3.01134513425479680E+017
  -18.375080445728400        33082756350667236.       2.97741621518123456E+017
  -18.371303450775525        32710011908276800.       2.94386957429459264E+017
  -18.367526455822652        32341467189085716.       2.91070090444650496E+017
  -18.363749460869780        31977074874682024.       2.87790594703405216E+017
  -18.359972465916908        31616788179792132.       2.84548049143177408E+017
  -18.356195470964032        31260560846273248.       2.81342037442711296E+017
  -18.352418476011159        30908347137175500.       2.78172147977462912E+017
  -18.348641481058287        30560101830867660.       2.75037973753458528E+017
  -18.344864486105415        30215780215232348.       2.71939112369600000E+017
  -18.341087491152539        29875338081924688.       2.68875165950704960E+017
  -18.337310496199667        29538731720697540.       2.65845741113524256E+017
  -18.333533501246794        29205917913787532.       2.62850448898314784E+017
  -18.329756506293919        28876853930367176.       2.59888904734546432E+017
  -18.325979511341046        28551497521059472.       2.56960728380299264E+017
  -18.322202516388174        28229806912511536.       2.54065543879688576E+017
  -18.318425521435302        27911740802032452.       2.51202979512733632E+017
  -18.314648526482426        27597258352289712.       2.48372667748179776E+017
  -18.310871531529553        27286319186067188.       2.45574245192729280E+017
  -18.307094536576681        26978883381079208.       2.42807352552112544E+017
  -18.303317541623809        26674911464846032.       2.40071634576490112E+017
  -18.299540546670933        26374364409625292.       2.37366740019716864E+017
  -18.295763551718061        26077203627402244.       2.34692321594443936E+017
  -18.291986556765188        25783390964933664.       2.32048035924256608E+017
  -18.288209561812316        25492888698850384.       2.29433543503204960E+017
  -18.284432566859440        25205659530813340.       2.26848508648636992E+017
  -18.280655571906568        24921666582725812.       2.24292599462234240E+017
  -18.276878576953695        24640873391996936.       2.21765487784485504E+017
  -18.273101582000823        24363243906861264.       2.19266849151976512E+017
  -18.269324587047947        24088742481749448.       2.16796362758360000E+017
  -18.265547592095075        23817333872712644.       2.14353711411636000E+017
  -18.261770597142203        23548983232895904.       2.11938581493768064E+017
  -18.257993602189327        23283656108064888.       2.09550662919688992E+017
  -18.254216607236454        23021318432182928.       2.07189649097739072E+017
  -18.250439612283582        22761936523035700.       2.04855236892320704E+017
  -18.246662617330710        22505477077907684.       2.02547126580861440E+017
  -18.242885622377834        22251907169305848.       2.00265021820851872E+017
  -18.239108627424962        22001194240732964.       1.98008629605824800E+017
  -18.235331632472089        21753306102506156.       1.95777660231206752E+017
  -18.231554637519217        21508210927624936.       1.93571827258592896E+017
  -18.227777642566341        21265877247684396.       1.91390847473808736E+017
  -18.224000647613469        21026273948835800.       1.89234440856908224E+017
  -18.220223652660597        20789370267790436.       1.87102330539128768E+017
  -18.216446657707724        20555135787870740.       1.84994242775056192E+017
  -18.212669662754848        20323540435104584.       1.82909906901101984E+017
  -18.208892667801976        20094554474364868.       1.80849055304494080E+017
  -18.205115672849104        19868148505550444.       1.78811423386265728E+017
  -18.201338677896228        19644293459812020.       1.76796749530441408E+017
  -18.197561682943356        19422960595820560.       1.74804775066908192E+017
  -18.193784687990483        19204121496075844.       1.72835244242521632E+017
  -18.190007693037611        18987748063258724.       1.70887904181866048E+017
  -18.186230698084735        18773812516623212.       1.68962504862977184E+017
  -18.182453703131863        18562287388430452.       1.67058799077588320E+017
  -18.178676708178990        18353145520420852.       1.65176542404220992E+017
  -18.174899713226118        18146360060327972.       1.63315493175436416E+017
  -18.171122718273242        17941904458430502.       1.61475412446085024E+017
  -18.167345723320370        17739752464144240.       1.59656063963280512E+017
  -18.163568728367498        17539878122650556.       1.57857214136325632E+017
  -18.159791733414625        17342255771564758.       1.56078632006118688E+017
  -18.156014738461749        17146860037640856.       1.54320089216237408E+017
  -18.152237743508877        16953665833514560.       1.52581359982285888E+017
  -18.148460748556005        16762648354481142.       1.50862221064622848E+017
  -18.144683753603129        16573783075311258.       1.49162451738506496E+017
  -18.140906758650257        16387045747102614.       1.47481833766017920E+017
  -18.137129763697384        16202412394165520.       1.45820151368539648E+017
  -18.133352768744512        16019859310945304.       1.44177191198355552E+017
  -18.129575773791636        15839363058978346.       1.42552742310898496E+017
  -18.125798778838764        15660900463883426.       1.40946596139849024E+017
  -18.122021783885891        15484448612385292.       1.39358546467405360E+017
  -18.118244788933019        15309984849373444.       1.37788389400037264E+017
  -18.114467793980143        15137486774993054.       1.36235923340814912E+017
  -18.110690799027271        14966932241769636.       1.34700948965115040E+017
  -18.106913804074399        14798299351764504.       1.33183269193293168E+017
  -18.103136809121526        14631566453763888.       1.31682689166476864E+017
  -18.099359814168650        14466712140498760.       1.30199016221217440E+017
  -18.095582819215778        14303715245896918.       1.28732059865414304E+017
  -18.091805824262906        14142554842364492.       1.27281631752141440E+017
  -18.088028829310030        13983210238099466.       1.25847545657821232E+017
  -18.084251834357158        13825660974435448.       1.24429617455314352E+017
  -18.080474839404285        13669886823214024.       1.23027665094655744E+017
  -18.076697844451413        13515867784188222.       1.21641508574167200E+017
  -18.072920849498537        13363584082454328.       1.20270969922537056E+017
  -18.069143854545665        13213016165913510.       1.18915873172096256E+017
  -18.065366859592793        13064144702760612.       1.17576044339341520E+017
  -18.061589864639920        12916950579002672.       1.16251311399050832E+017
  -18.057812869687044        12771414896004540.       1.14941504266053088E+017
  -18.054035874734172        12627518968062984.       1.13646454771052080E+017
  -18.050258879781300        12485244320006764.       1.12365996638164784E+017
  -18.046481884828427        12344572684825100.       1.11099965467730048E+017
  -18.042704889875552        12205486001322064.       1.09848198708799088E+017
  -18.038927894922679        12067966411798168.       1.08610535645542128E+017
  -18.035150899969807        11931996259756792.       1.07386817370070576E+017
  -18.031373905016935        11797558087637740.       1.06176886766453584E+017
  -18.027596910064059        11664634634575564.       1.04980588488493440E+017
  -18.023819915111186        11533208834183896.       1.03797768940455104E+017
  -18.020042920158314        11403263812363500.       1.02628276256633968E+017
  -18.016265925205438        11274782885136142.       1.01471960283628432E+017
  -18.012488930252566        11147749556502852.       1.00328672558333360E+017
  -18.008711935299694        11022147516325230.        99198266291083552.     
  -18.004934940346821        10897960638231830.        98080596346806144.     
  -18.001157945393945        10775172977547422.        96975519224180464.     
  -17.997380950441073        10653768769246270.        95882893039993184.     
  -17.993603955488201        10533732425927328.        94802577508567440.     
  -17.989826960535328        10415048535813394.        93734433926093712.     
  -17.986049965582453        10297701860772130.        92678325150270112.     
  -17.982272970629580        10181677334360036.        91634115584928960.     
  -17.978495975676708        10066960059887370.        90601671161207712.     
  -17.974718980723836        9953535308505966.0        89580859320829600.     
  -17.970941985770960        9841388517317942.0        88571548998955360.     
  -17.967164990818087        9730505287506352.0        87573610608110016.     
  -17.963387995865215        9620871382485854.0        86586916019560560.     
  -17.959611000912339        9512472726075156.0        85611338550367968.     
  -17.955834005959467        9405295400690046.0        84646752941919984.     
  -17.952057011006595        9299325645555856.0        83693035350031984.     
  -17.948280016053722        9194549854941098.0        82750063323850096.     
  -17.944503021100846        9090954576410386.0        81817715792163072.     
  -17.940726026147974        8988526509097628.0        80895873049860016.     
  -17.936949031195102        8887252501997717.0        79984416737644656.     
  -17.933172036242230        8787119552278422.0        79083229832480544.     
  -17.929395041289354        8688114803610736.0        78192196627823120.     
  -17.925618046336481        8590225544518586.0        77311202722021952.     
  -17.921841051383609        8493439206746217.0        76440135002026176.     
  -17.918064056430737        8397743363644895.0        75578881628795264.     
  -17.914287061477861        8303125728577233.0        74727332024389040.     
  -17.910510066524989        8209574153340036.0        73885376855456064.     
  -17.906733071572116        8117076626604024.0        73052908021775392.     
  -17.902956076619240        8025621272371941.0        72229818640233696.     
  -17.899179081666368        7935196348454017.0        71416003032123080.     
  -17.895402086713496        7845790244959841.0        70611356710090800.     
  -17.891625091760623        7757391482808085.0        69815776362639296.     
  -17.887848096807748        7669988712252502.0        69029159844115248.     
  -17.884071101854875        7583570711425036.0        68251406158037088.     
  -17.880294106902003        7498126384894520.0        67482415446946704.     
  -17.876517111949131        7413644762242436.0        66722088978051432.     
  -17.872740116996255        7330114996654234.0        65970329131145528.     
  -17.868963122043382        7247526363526995.0        65227039385699872.     
  -17.865186127090510        7165868259091999.0        64492124308849240.     
  -17.861409132137638        7085130199053595.0        63765489543019736.     
  -17.857632137184762        7005301817242942.0        63047041793590680.     
  -17.853855142231890        6926372864287369.0        62336688817427624.     
  -17.850078147279017        6848333206293982.0        61634339410072096.     
  -17.846301152326145        6771172823548846.0        60939903395401456.     
  -17.842524157373269        6694881809230383.0        60253291612826256.     
  -17.838747162420397        6619450368137695.0        59574415906431384.     
  -17.834970167467525        6544868815432502.0        58903189113870800.     
  -17.831193172514649        6471127575395901.0        58239525054247416.     
  -17.827416177561776        6398217180199117.0        57583338518253800.     
  -17.823639182608904        6326128268687489.0        56934545256319912.     
  -17.819862187656032        6254851585178845.0        56293061968124528.     
  -17.816085192703156        6184377978275005.0        55658806292207736.     
  -17.812308197750284        6114698399687075.0        55031696794517472.     
  -17.808531202797411        6045803903073314.0        54411652959021824.     
  -17.804754207844539        5977685642890757.0        53798595176760792.     
  -17.800977212891663        5910334873259384.0        53192444735517728.     
  -17.797200217938791        5843742946839465.0        52593123809925312.     
  -17.793423222985918        5777901313720925.0        52000555452097040.     
  -17.789646228033046        5712801520325856.0        51414663580128592.     
  -17.785869233080170        5648435208323013.0        50835372970028632.     
  -17.782092238127298        5584794113554909.0        50262609245513872.     
  -17.778315243174426        5521870064976397.0        49696298867212416.     
  -17.774538248221550        5459654983605749.0        49136369126038808.     
  -17.770761253268677        5398140881487552.0        48582748130090960.     
  -17.766984258315805        5337319860666757.0        48035364799491184.     
  -17.763207263362933        5277184112174880.0        47494148853700448.     
  -17.759430268410057        5217725915027271.0        46959030804752312.     
  -17.755653273457185        5158937635232020.0        46429941947478400.     
