  103    0.27952E+04    0.78708E+00   -0.24918E+02
  104    0.28273E+04    0.80046E+00   -0.25560E+02
  105    0.28596E+04    0.81366E+00   -0.26201E+02
  106    0.28921E+04    0.82664E+00   -0.26839E+02
  107    0.29247E+04    0.83940E+00   -0.27476E+02
  108    0.29575E+04    0.85193E+00   -0.28109E+02
  109    0.29905E+04    0.86421E+00   -0.28739E+02
  110    0.30236E+04    0.87624E+00   -0.29366E+02
  111    0.30569E+04    0.88800E+00   -0.29988E+02
  112    0.30903E+04    0.89949E+00   -0.30606E+02
  113    0.31239E+04    0.91069E+00   -0.31218E+02
  114    0.31575E+04    0.92158E+00   -0.31825E+02
  115    0.31913E+04    0.93217E+00   -0.32425E+02
  116    0.32253E+04    0.94244E+00   -0.33018E+02
  117    0.32593E+04    0.95237E+00   -0.33603E+02
  118    0.32934E+04    0.96196E+00   -0.34180E+02
  119    0.33276E+04    0.97119E+00   -0.34749E+02
  120    0.33619E+04    0.98006E+00   -0.35308E+02
  121    0.33963E+04    0.98855E+00   -0.35857E+02
  122    0.34307E+04    0.99666E+00   -0.36396E+02
  123    0.34653E+04    0.10044E+01   -0.36924E+02
  124    0.34998E+04    0.10117E+01   -0.37440E+02
  125    0.35344E+04    0.10185E+01   -0.37943E+02
  126    0.35691E+04    0.10250E+01   -0.38434E+02
  127    0.36038E+04    0.10310E+01   -0.38912E+02
  128    0.36385E+04    0.10366E+01   -0.39375E+02
  129    0.36732E+04    0.10416E+01   -0.39824E+02
  130    0.37080E+04    0.10463E+01   -0.40257E+02
  131    0.37427E+04    0.10504E+01   -0.40675E+02
  132    0.37775E+04    0.10540E+01   -0.41077E+02
  133    0.38122E+04    0.10572E+01   -0.41462E+02
  134    0.38469E+04    0.10599E+01   -0.41830E+02
  135    0.38815E+04    0.10621E+01   -0.42180E+02
  136    0.39161E+04    0.10638E+01   -0.42512E+02
  137    0.39507E+04    0.10651E+01   -0.42826E+02
  138    0.39851E+04    0.10659E+01   -0.43121E+02
  139    0.40195E+04    0.10662E+01   -0.43397E+02
  140    0.40538E+04    0.10660E+01   -0.43653E+02
  141    0.40879E+04    0.10654E+01   -0.43889E+02
  142    0.41220E+04    0.10643E+01   -0.44104E+02
  143    0.41559E+04    0.10627E+01   -0.44298E+02
  144    0.41897E+04    0.10607E+01   -0.44471E+02
